City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
273,presidente epitacio,-21.7633,-52.1156,26.010000000000048,72,79,3.2,BR,1730932777
274,petropavlovka,50.6114,105.3196,-5.17999999999995,89,7,0.86,RU,1730932779
275,fuglafjordur,62.244,-6.814,11.390000000000043,94,100,10.42,FO,1730932780
276,nar'yan-mar,67.6713,53.087,-9.079999999999984,97,58,1.75,RU,1730932781
277,cidreira,-30.1811,-50.2056,21.900000000000034,94,63,7.74,BR,1730932782
278,zaozersk,69.4005,32.4476,0.660000000000025,97,100,5.99,RU,1730932783
279,luanda,-8.8368,13.2343,25.0,83,20,2.57,AO,1730932784
280,portland,45.5234,-122.6762,15.189999999999998,64,0,3.09,US,1730932769
281,makokou,0.5738,12.8642,21.230000000000018,98,100,0.2,GA,1730932786
282,chilca,-12.5211,-76.7372,18.25,87,68,3.59,PE,1730932787
283,hallsberg,59.0657,15.1117,8.160000000000025,95,75,2.57,SE,1730932790
284,urucara,-2.5364,-57.76,30.210000000000036,47,83,1.34,BR,1730932791
285,taro,-8.3862,115.28,21.629999999999995,81,55,0.29,ID,1730932792
286,swakopmund,-22.6833,14.5333,14.990000000000009,85,1,0.89,,1730932793
287,karlino,54.0351,15.8774,4.3700000000000045,87,99,2.35,PL,1730932794
288,ust'-kut,56.7938,105.7672,-10.489999999999952,98,79,0.96,RU,1730932795
289,sajir,25.1825,44.5996,22.350000000000023,48,20,6.46,SA,1730932796
290,alta,69.9689,23.2717,1.5900000000000318,93,75,1.54,NO,1730932797
291,arteche,12.2645,125.4048,26.560000000000002,88,70,2.56,PH,1730932798
292,niafunke,15.9322,-3.9906,27.05000000000001,15,0,4.78,ML,1730932799
293,mata-utu,-13.2816,-176.1745,27.53000000000003,78,54,8.76,WF,1730932800
294,guiratinga,-16.3494,-53.7583,21.670000000000016,89,100,2.89,BR,1730932802
295,wanning,18.8003,110.3967,22.82000000000005,86,96,4.58,CN,1730932803
296,punta arenas,-53.15,-70.9167,9.060000000000002,57,40,8.75,CL,1730932804
297,ulladulla,-35.35,150.4667,19.860000000000014,74,100,4.37,AU,1730932805
298,queenstown,-31.8976,26.8753,8.57000000000005,80,50,1.79,ZA,1730932806
299,port lincoln,-34.7333,135.8667,16.970000000000027,57,56,10.34,AU,1730932807
300,gewane,10.1664,40.6453,26.340000000000032,47,47,2.26,ET,1730932808
301,capitao poco,-1.7464,-47.0594,25.860000000000014,75,96,4.23,BR,1730932809
302,kushikino,31.7167,130.2667,12.800000000000011,67,0,2.35,JP,1730932810
303,mili,6.0815,171.735,28.120000000000005,76,100,5.75,MH,1730932811
304,benguela,-12.5763,13.4055,24.230000000000018,82,70,2.78,AO,1730932814
305,lushun,38.8,121.2667,3.1200000000000045,58,4,4.58,CN,1730932815
306,sorsk,54.0033,90.2467,-0.2999999999999545,98,100,3.25,RU,1730932816
307,saint-denis,48.9167,2.3333,10.600000000000023,97,100,3.6,FR,1730932817
308,jagdalpur,19.0667,82.0333,16.970000000000027,91,57,1.38,IN,1730932818
309,saint-francois,46.4154,3.9054,11.900000000000034,94,73,1.03,FR,1730932819
310,new norfolk,-42.7826,147.0587,16.620000000000005,42,6,2.31,AU,1730932820
311,broome,42.2506,-75.833,20.210000000000036,66,75,5.14,US,1730932821
312,qeshm,26.9581,56.2719,27.29000000000002,67,0,1.44,IR,1730932822
313,chui,-33.6971,-53.4616,15.590000000000032,94,30,2.45,UY,1730932823
314,enoch,37.7733,-113.0244,3.140000000000043,45,0,8.23,US,1730932576
315,bom jesus,-9.0744,-44.3586,27.400000000000034,52,97,0.54,BR,1730932826
316,nuku'alofa,-21.1333,-175.2,24.189999999999998,83,20,5.66,TO,1730932827
317,gamba,-2.65,10.0,24.75,92,43,2.51,GA,1730932829
318,lincoln city,44.9582,-124.0179,14.270000000000039,77,0,3.13,US,1730932788
319,palmares do sul,-30.2578,-50.5097,22.230000000000018,92,81,7.16,BR,1730932832
320,peace river,56.2501,-117.286,11.170000000000016,62,0,8.23,CA,1730932833
321,itacoatiara,-3.1431,-58.4442,29.55000000000001,53,67,0.92,BR,1730932835
322,wotje,9.4543,170.2367,28.760000000000048,79,100,9.36,MH,1730932836
323,tamanrasset,22.785,5.5228,16.950000000000045,29,0,1.54,DZ,1730932837
324,mek'ele,13.4967,39.4753,14.450000000000045,78,0,4.92,ET,1730932838
325,sao vicente,-23.9631,-46.3919,22.75,26,93,1.34,BR,1730932839
326,bang saphan,11.2126,99.5117,23.79000000000002,96,89,1.93,TH,1730932840
327,caraballeda,10.6112,-66.8522,29.370000000000005,89,100,2.57,VE,1730932841
328,shahabad,27.65,79.95,21.670000000000016,62,0,1.63,IN,1730932842
329,olovyannaya,50.95,115.5667,-10.279999999999973,92,99,0.98,RU,1730932843
330,la ronge,55.1001,-105.2842,2.140000000000043,60,100,5.14,CA,1730932844
331,quatre cocos,-20.2078,57.7625,24.060000000000002,80,85,6.62,MU,1730932845
332,chonchi,-42.6128,-73.8092,12.840000000000032,66,74,0.52,CL,1730932846
333,post,33.1909,-101.3782,22.760000000000048,34,0,2.51,US,1730932848
334,fort st. john,56.2499,-120.8529,8.939999999999998,66,75,8.75,CA,1730932849
335,xiva,41.3783,60.3639,5.1299999999999955,57,0,3.27,UZ,1730932850
336,namibe,-15.1961,12.1522,19.99000000000001,85,90,3.59,AO,1730932851
337,acarau,-2.8856,-40.12,25.860000000000014,83,100,7.82,BR,1730932853
338,center,31.5107,-96.4247,25.220000000000027,42,0,3.6,US,1730932854
339,naze,28.3667,129.4833,20.510000000000048,61,91,4.92,JP,1730932855
340,severo-yeniseyskiy,60.3725,93.0408,-7.939999999999998,93,99,2.96,RU,1730932856
341,barda,40.3744,47.1267,7.470000000000027,49,10,2.56,AZ,1730932857
342,yeniseysk,58.4497,92.1703,-1.5499999999999545,77,90,5.2,RU,1730932859
343,ketchikan,55.3422,-131.6461,10.990000000000009,93,100,7.72,US,1730932653
344,shingu,33.7333,135.9833,13.800000000000011,65,0,2.85,JP,1730932861
345,vanimo,-2.6741,141.3028,26.879999999999995,87,91,1.5,PG,1730932862
346,north logan,41.7694,-111.8047,6.310000000000002,41,20,1.34,US,1730932863
347,ormara,25.2088,64.6357,27.05000000000001,78,0,6.13,PK,1730932864
348,waitara,-38.925,174.25,16.670000000000016,74,100,3.02,NZ,1730932865
349,la sarre,48.8002,-79.1996,3.660000000000025,82,100,2.2,CA,1730932866
350,conduaga,8.862,117.4893,26.160000000000025,85,23,1.58,PH,1730932867
351,ola,59.5833,151.2833,-14.399999999999977,74,100,4.26,RU,1730932869
352,gadzhiyevo,69.2551,33.3362,1.2200000000000273,91,100,7.16,RU,1730932871
353,lazaro cardenas,17.9583,-102.2,28.430000000000007,73,9,3.19,MX,1730932757
354,hepingjie,42.0597,126.9158,-4.17999999999995,53,38,1.36,CN,1730932873
355,quesnel,52.9999,-122.5029,10.28000000000003,46,20,7.72,CA,1730932874
356,alice springs,-23.7,133.8833,24.75,65,75,6.69,AU,1730932875
357,codrington,-38.2667,141.9667,15.200000000000045,56,2,2.41,AU,1730932876
358,igrim,63.1906,64.4162,-13.909999999999968,98,71,1.5,RU,1730932877
359,sault ste. marie,46.5168,-84.3333,8.160000000000025,76,40,4.12,CA,1730932878
360,nova sintra,14.8667,-24.7167,26.700000000000045,77,99,10.23,CV,1730932879
361,khanty-mansiysk,61.0042,69.0019,-8.939999999999998,86,75,3.0,RU,1730932880
362,celestun,20.8667,-90.4,26.75,76,20,4.81,MX,1730932882
363,paradip garh,20.3167,86.6167,23.5,85,0,3.11,IN,1730932883
364,evora,38.5667,-7.9,15.830000000000041,96,3,1.57,PT,1730932884
365,campo gallo,-26.5833,-62.85,26.78000000000003,64,90,2.21,AR,1730932885
366,malango,-2.9627,119.9001,20.74000000000001,90,45,0.16,ID,1730932886
367,puerto aysen,-45.4,-72.7,7.360000000000014,99,58,0.51,CL,1730932887
368,clearwater,27.9659,-82.8001,29.99000000000001,80,90,5.81,US,1730932888
369,edna,28.9786,-96.6461,27.710000000000036,69,37,2.99,US,1730932889
370,langepas,61.2544,75.2124,-3.92999999999995,78,100,6.09,RU,1730932890
371,anqing,30.5092,117.0506,10.340000000000032,69,2,2.11,CN,1730932892
372,aldama,22.9167,-98.0667,28.27000000000004,50,1,3.99,MX,1730932893
373,undurkhaan,47.3194,110.6556,-4.489999999999952,79,100,0.72,MN,1730932894
374,pitimbu,-7.4706,-34.8086,25.53000000000003,74,29,5.65,BR,1730932895
375,ojinaga,29.5667,-104.4167,28.53000000000003,15,0,2.06,MX,1730932896
376,sale,34.0389,-6.8166,15.379999999999995,100,0,0.0,MA,1730932897
377,abadiania,-16.2042,-48.7069,22.510000000000048,91,97,1.04,BR,1730932898
378,bubaque,11.2833,-15.8333,28.80000000000001,70,0,2.82,GW,1730932899
379,timbuktu,16.7735,-3.0074,26.700000000000045,15,0,4.73,ML,1730932900
380,magistral'nyy,56.1725,107.4458,-9.399999999999977,97,79,1.07,RU,1730932902
381,nellore,14.4333,79.9667,24.450000000000045,82,15,2.99,IN,1730932903
382,saint-joseph,-21.3667,55.6167,22.210000000000036,79,21,5.21,RE,1730932904
383,nadi,-17.8,177.4167,29.0,58,75,4.12,FJ,1730932905
384,kudahuvadhoo,2.6708,72.8944,27.78000000000003,76,81,3.09,MV,1730932906
385,puerto baquerizo moreno,-0.9,-89.6,23.55000000000001,88,20,6.69,EC,1730932907
386,patnanungan,14.7833,122.1833,26.600000000000023,83,100,6.09,PH,1730932908
387,dampit,-8.2116,112.7493,23.08000000000004,85,76,0.61,ID,1730932909
388,askoy,60.4092,5.226,9.160000000000025,93,75,3.09,NO,1730932910
389,oranjemund,-28.55,16.4333,15.020000000000039,79,31,3.6,,1730932911
390,yoloten,37.2989,62.3597,8.629999999999995,60,100,4.15,TM,1730932913
391,bikenibeu village,1.3673,173.1241,26.980000000000018,94,75,5.66,KI,1730932914
392,deqen,29.9618,90.7188,-12.370000000000005,65,0,2.25,CN,1730932915
393,mezhdurechenskiy,59.6,65.9333,-5.649999999999977,68,100,5.86,RU,1730932916
394,sampit,-2.5333,112.95,24.720000000000027,94,92,0.71,ID,1730932917
395,mao,39.8885,4.2658,17.310000000000002,88,20,2.57,ES,1730932918
396,diego martin,10.7005,-61.5342,26.879999999999995,83,82,1.36,TT,1730932919
397,burela de cabo,43.65,-7.4,14.160000000000025,83,0,1.84,ES,1730932920
398,eyl,7.9803,49.8164,25.77000000000004,81,61,3.85,SO,1730932921
399,zahedan,29.4963,60.8629,12.950000000000045,22,0,2.06,IR,1730932922
400,uturoa,-16.7333,-151.4333,26.860000000000014,79,22,3.77,PF,1730932924
401,sisimiut,66.9395,-53.6735,-10.329999999999984,77,12,5.1,GL,1730932925
402,touros,-5.1989,-35.4608,25.57000000000005,75,88,6.39,BR,1730932926
403,pijijiapan,15.7011,-93.23,27.260000000000048,88,100,1.48,MX,1730932927
404,mar del plata,-38.0023,-57.5575,19.010000000000048,77,0,1.03,AR,1730932928
405,yuzhno-kurilsk,44.0306,145.8556,5.170000000000016,64,100,6.14,RU,1730932929
406,bengkulu,-3.8004,102.2655,24.08000000000004,89,100,1.56,ID,1730932930
407,mahina,-17.5065,-149.489,28.870000000000005,79,20,4.12,PF,1730932791
408,sitangkai,4.6628,119.3928,28.129999999999995,74,59,0.74,PH,1730932932
409,rajgarh,28.6333,75.3833,23.08000000000004,33,0,2.86,IN,1730932933
410,spring lake,35.1679,-78.9728,26.720000000000027,67,0,2.06,US,1730932935
411,puerto carreno,6.189,-67.4859,31.99000000000001,62,20,2.06,CO,1730932936
412,kalmunai,7.4167,81.8167,24.840000000000032,83,41,3.14,LK,1730932937
413,alesund,62.4723,6.1549,12.410000000000025,82,75,4.12,NO,1730932938
414,nizhniy kuranakh,58.8353,125.4869,-12.759999999999991,96,99,2.26,RU,1730932939
415,kailua-kona,19.6406,-155.9956,29.600000000000023,73,0,4.63,US,1730932940
416,chernyakhovsk,54.6335,21.8156,2.9500000000000455,55,30,2.53,RU,1730932941
417,ghanzi,-21.5667,21.7833,23.99000000000001,18,19,4.16,BW,1730932942
418,minas de marcona,-15.2119,-75.1103,14.670000000000016,76,17,6.99,PE,1730932943
419,barra de santo antonio,-9.4047,-35.5072,25.30000000000001,76,53,7.0,BR,1730932944
420,walvis bay,-22.9575,14.5053,14.53000000000003,88,1,2.06,,1730932946
421,jamestown,42.097,-79.2353,16.120000000000005,91,100,4.12,US,1730932947
422,mwene-ditu,-7.0,23.45,18.950000000000045,98,100,2.2,CD,1730932948
423,puerto colombia,10.9878,-74.9547,29.05000000000001,82,99,4.9,CO,1730932949
424,cockburn town,21.4612,-71.1419,27.840000000000032,76,24,10.19,TC,1730932950
425,narrabri,-30.3167,149.7833,34.73000000000002,35,34,2.24,AU,1730932951
426,uliastay,47.7417,96.8444,-1.5299999999999727,60,2,2.82,MN,1730932952
427,manokwari,-0.8667,134.0833,27.439999999999998,71,100,0.32,ID,1730932953
428,mount pleasant,32.7941,-79.8626,25.08000000000004,93,100,3.09,US,1730932954
429,port saint john's,-31.6229,29.5448,15.230000000000018,73,77,2.26,ZA,1730932956
430,carbonear,47.7332,-53.2148,10.080000000000041,95,100,5.45,CA,1730932957
431,kasempa,-13.4584,25.8338,17.980000000000018,89,78,0.89,ZM,1730932958
432,adigrat,14.277,39.462,11.480000000000018,79,0,2.06,ET,1730932959
433,hasaki,35.7333,140.8333,14.200000000000045,60,86,8.23,JP,1730932960
434,prince rupert,54.3161,-130.3201,10.830000000000041,100,100,13.38,CA,1730932802
435,prado,-17.3411,-39.2208,23.840000000000032,83,3,4.17,BR,1730932962
436,altay,47.8667,88.1167,5.550000000000011,61,76,2.31,CN,1730932963
437,hecun,36.5333,114.1111,9.640000000000043,57,0,1.52,CN,1730932965
438,hancheng,32.5186,112.3522,12.660000000000025,50,89,1.56,CN,1730932966
439,kovaci,44.4492,18.205,6.0,83,64,0.62,BA,1730932967
440,sandnessjoen,66.0217,12.6316,9.060000000000002,93,75,3.6,NO,1730932968
441,tralee,52.2704,-9.7026,14.590000000000032,84,73,4.88,IE,1730932969
442,illizi,26.4833,8.4667,19.28000000000003,37,70,4.2,DZ,1730932970
443,pimentel,-6.8367,-79.9342,21.160000000000025,73,0,7.72,PE,1730932971
444,ankang,32.68,109.0172,13.5,62,100,1.7,CN,1730932972
445,vila do maio,15.1333,-23.2167,26.340000000000032,77,77,6.76,CV,1730932973
446,akom ii,2.7833,10.5667,21.439999999999998,97,100,0.26,CM,1730932975
447,santiago de cao,-7.9589,-79.2392,18.07000000000005,88,40,4.12,PE,1730932976
448,hastings,50.8552,0.5729,10.860000000000014,60,100,3.96,GB,1730932977
449,jipijapa,-1.3333,-80.5833,20.80000000000001,80,43,3.53,EC,1730932978
450,kiruna,67.8557,20.2251,3.5100000000000477,75,100,1.54,SE,1730932979
451,miri,4.4148,114.0089,25.08000000000004,94,40,2.57,MY,1730932980
452,hirara,24.8,125.2833,23.920000000000016,73,75,10.29,JP,1730932982
453,san mateo ixtatan,15.8319,-91.4781,11.770000000000039,96,98,1.47,GT,1730932983
454,corner brook,48.9667,-57.9484,6.610000000000014,98,100,2.93,CA,1730932984
455,inhambane,-23.865,35.3833,23.53000000000003,79,92,5.16,MZ,1730932986
456,jinan,36.6683,116.9972,10.720000000000027,34,5,2.01,CN,1730932987
457,bamboo flat,11.7,92.7167,25.05000000000001,100,100,1.03,IN,1730932988
458,kotel'nich,58.3089,48.348,-5.2099999999999795,92,100,3.26,RU,1730932989
459,weno,7.4515,151.8468,29.970000000000027,79,75,1.54,FM,1730932990
460,eisfeld,50.4167,10.9167,4.420000000000016,92,7,1.53,DE,1730932991
461,kachia,9.8667,7.95,21.08000000000004,45,1,2.24,NG,1730932992
462,belmonte,-15.8631,-38.8828,22.900000000000034,89,11,2.6,BR,1730932993
463,pierre,44.3683,-100.351,4.510000000000048,70,100,6.69,US,1730932994
464,lithgow,-33.4833,150.15,26.470000000000027,46,92,4.19,AU,1730932996
465,aswan,24.0934,32.907,21.610000000000014,35,0,2.06,EG,1730932997
466,gaogou,34.0175,119.1886,8.600000000000023,72,2,1.91,CN,1730932998
467,fortuna,40.5982,-124.1573,18.29000000000002,56,0,1.54,US,1730932999
468,arac,41.2422,33.3277,2.3100000000000023,72,0,2.11,TR,1730933000
469,renqiu,38.6989,116.0936,7.670000000000016,52,52,2.58,CN,1730933001
470,gizo,-8.103,156.8419,28.230000000000018,75,98,2.41,SB,1730933004
471,sabang,5.8933,95.3214,28.0,71,99,2.87,ID,1730933005
472,kenora,49.8167,-94.4337,2.5400000000000205,93,75,1.54,CA,1730933006
473,bellefontaine,40.3612,-83.7597,16.82000000000005,88,91,0.0,US,1730933007
474,mukachevo,48.4419,22.7179,4.670000000000016,56,6,1.64,UA,1730933008
475,rawai,7.7797,98.3253,28.879999999999995,91,100,2.83,TH,1730933009
476,chake chake,-5.2459,39.7666,24.840000000000032,90,43,1.84,TZ,1730933010
477,tabora,-5.0167,32.8,19.879999999999995,94,40,0.0,TZ,1730933011
478,tafuna,-14.3358,-170.72,28.970000000000027,84,40,3.09,AS,1730933012
479,el calafate,-50.3408,-72.2768,8.490000000000009,57,34,3.96,AR,1730933014
480,alvorada,-12.48,-49.1247,22.55000000000001,90,100,1.57,BR,1730932996
481,ribeira brava,32.65,-17.0667,21.670000000000016,81,100,0.52,PT,1730933016
482,leticia,-4.2153,-69.9406,25.99000000000001,94,20,3.6,CO,1730933017
483,bandarbeyla,9.4942,50.8122,26.129999999999995,81,58,5.05,SO,1730933019
484,great falls,47.5002,-111.3008,7.25,49,75,9.77,US,1730933020
485,pisco,-13.7,-76.2167,20.03000000000003,77,0,7.72,PE,1730933021
486,yakeshi,49.2833,120.7333,-11.810000000000002,90,20,1.47,CN,1730933022
487,ocampo,21.65,-101.5,22.850000000000023,28,2,5.49,MX,1730933024
488,konarka,19.9,86.1167,23.340000000000032,87,7,3.94,IN,1730933025
489,kenai,60.5544,-151.2583,6.680000000000007,83,75,3.6,US,1730932786
490,shirgaon,19.7,72.7,25.05000000000001,49,11,3.52,IN,1730933027
491,dossor,47.5272,52.9811,-0.6999999999999886,69,59,3.23,KZ,1730933028
492,yaren,-0.5472,166.916,28.140000000000043,76,100,4.07,NR,1730933029
493,phu kradueng,16.8843,101.8847,20.210000000000036,93,90,0.45,TH,1730933030
494,puerto gaitan,4.3133,-72.0816,29.850000000000023,60,100,2.09,CO,1730933031
495,egilsstadir,65.2653,-14.3948,4.9500000000000455,81,75,1.54,IS,1730933032
496,nova vicosa,-17.8919,-39.3719,23.629999999999995,85,3,4.19,BR,1730933034
497,serang,-6.1149,106.1502,24.810000000000002,88,100,1.47,ID,1730933035
498,alakurtti,66.9672,30.3491,1.5200000000000387,96,100,1.43,RU,1730933036
499,pasto,1.2136,-77.2811,15.090000000000032,98,100,0.71,CO,1730932860
500,rantepao,-2.9701,119.8978,20.74000000000001,90,45,0.16,ID,1730933038
501,vilhena,-12.7406,-60.1458,24.120000000000005,88,75,1.54,BR,1730933039
502,kangding,30.0513,101.9603,8.140000000000043,97,100,0.79,CN,1730933040
503,robel,53.3755,12.6037,6.100000000000023,99,65,1.44,DE,1730933041
504,dongkan,33.9997,119.8308,9.360000000000014,66,2,1.18,CN,1730933042
505,tipton,52.5296,-2.0677,10.360000000000014,90,100,2.01,GB,1730933043
506,ta`u,-14.2336,-169.5144,26.82000000000005,81,94,5.68,AS,1730933044
507,westport,41.1415,-73.3579,22.980000000000018,73,29,2.24,US,1730933046
508,chokwe,-24.5333,32.9833,21.620000000000005,76,100,3.91,MZ,1730933047
509,flying fish cove,-10.4217,105.6791,25.82000000000005,88,75,3.6,CX,1730933049
510,kokoda,-8.8785,147.7407,28.850000000000023,74,56,2.35,PG,1730933050
511,concepcion,-36.827,-73.0498,16.890000000000043,67,0,7.72,CL,1730932498
512,querqueville,49.6625,-1.6912,11.82000000000005,93,100,5.66,FR,1730933052
513,cova figueira,14.8905,-24.2934,21.160000000000025,70,93,4.51,CV,1730933053
514,bela crkva,44.8975,21.4172,10.990000000000009,51,53,2.52,RS,1730933055
515,malya,-2.9833,33.5167,21.060000000000002,75,59,0.32,TZ,1730933056
516,muli,2.9167,73.5667,27.74000000000001,76,79,3.2,MV,1730933057
517,victoria point,-27.5833,153.3,29.03000000000003,68,20,0.45,AU,1730933058
518,lucas,41.6501,-83.6666,18.08000000000004,69,0,6.17,US,1730933059
519,fada n'gourma,12.0622,0.3578,24.54000000000002,21,0,3.86,BF,1730933060
520,axim,4.8699,-2.2405,26.470000000000027,82,38,2.94,GH,1730933061
521,sechura,-5.5569,-80.8222,21.379999999999995,70,98,7.41,PE,1730933062
522,korla,41.7597,86.1469,11.060000000000002,42,99,2.1,CN,1730933063
523,njombe,-9.3333,34.7667,13.970000000000027,96,7,2.74,TZ,1730933064
524,toliara,-23.35,43.6667,25.08000000000004,78,100,2.86,MG,1730933065
525,klyetsk,53.0635,26.6321,2.840000000000032,54,22,3.43,BY,1730933066
526,smithers,54.7804,-127.1743,8.180000000000007,87,75,2.57,CA,1730933068
527,dryden,49.7833,-92.7503,4.160000000000025,87,100,1.54,CA,1730933069
528,ujae,8.9322,165.7642,28.78000000000003,77,100,7.77,MH,1730933070
529,mammoth lakes,37.6485,-118.9721,3.5200000000000387,21,0,3.09,US,1730933071
530,progreso,21.2833,-89.6667,26.230000000000018,84,4,3.76,MX,1730933072
531,happy valley-goose bay,53.3168,-60.3315,1.170000000000016,75,20,4.63,CA,1730933073
532,besancon,47.2488,6.0182,8.25,97,89,1.91,FR,1730933074
533,minas de matahambre,22.5887,-83.9447,25.730000000000018,89,100,9.32,CU,1730933075
534,muromtsevo,56.3724,75.2418,-1.7899999999999636,92,100,7.05,RU,1730933076
535,meadow lakes,61.6247,-149.6011,5.060000000000002,62,100,4.12,US,1730933077
536,antalaha,-14.9003,50.2788,22.160000000000025,87,59,2.64,MG,1730933078
537,nong ki,14.6868,102.538,19.629999999999995,95,95,2.44,TH,1730933080
538,vuokatti,64.146,28.2697,-1.7399999999999523,97,78,1.35,FI,1730933081
539,tocopilla,-22.092,-70.1979,18.660000000000025,72,24,3.82,CL,1730933082
540,linares,-35.85,-71.6,19.05000000000001,53,16,2.29,CL,1730933083
541,laojunmiao,39.8333,97.7333,5.75,24,31,2.34,CN,1730933084
542,akjoujt,19.6969,-14.4164,29.180000000000007,13,9,3.92,MR,1730933085
543,wilson,36.1501,-86.2833,23.660000000000025,85,75,4.63,US,1730933086
544,flekkefjord,58.2971,6.6607,5.210000000000036,93,89,1.29,NO,1730933087
545,asmar,35.0333,71.3581,13.07000000000005,46,23,1.45,AF,1730933088
546,bulandshahr,28.4,77.85,21.150000000000034,48,0,0.87,IN,1730933089
547,general jose de san martin,-26.5374,-59.3416,24.78000000000003,83,94,2.16,AR,1730933090
